"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.077491167E0,-3.055846263E-3,1.090144836E-2,5.313598752E-2,5.432874877E-2
3.087421167E0,1.342858756E-2,4.798298255E-3,2.856949568E-2,3.193065476E-2
3.097352167E0,1.663247801E-2,-2.696309195E-2,6.776805997E-2,7.480747024E-2
3.107282167E0,4.348842887E-2,-1.739564929E-2,7.854564786E-2,9.145092049E-2
3.117212167E0,4.575274486E-2,1.880766051E-2,7.347026467E-2,8.857156173E-2
3.127143167E0,-1.408910366E-2,1.658715296E-2,4.040133655E-2,4.589013489E-2
3.137073167E0,-7.340983735E-2,-1.675759016E-2,4.715545535E-2,8.884513502E-2
3.147004167E0,-7.803812781E-2,-1.631198664E-2,8.159906387E-2,1.140808377E-1
3.156934167E0,-2.188159660E-2,2.553162960E-2,7.022213638E-2,7.785767025E-2
3.166865167E0,9.692436028E-3,2.723558133E-2,5.015273809E-2,5.788797237E-2
3.176795167E0,2.048734630E-2,-1.785396136E-2,5.492231190E-2,6.127769284E-2
3.186725167E0,2.501331048E-2,-3.684192625E-2,8.064947605E-2,9.212671284E-2
3.196656167E0,3.090708459E-2,6.314143231E-3,8.034425139E-2,8.631520732E-2
3.206586167E0,7.338584550E-3,1.644498339E-2,5.462059557E-2,5.751262264E-2
3.216517167E0,-5.945951371E-2,3.171749040E-4,4.446339726E-2,7.424640103E-2
3.226447167E0,-6.442191772E-2,-1.014391417E-2,7.486541033E-2,9.928701900E-2
3.236377167E0,-2.747661453E-2,7.562222276E-3,6.334288716E-2,6.945842574E-2
3.246308167E0,2.287582425E-2,1.910997069E-2,3.175622821E-2,4.355401641E-2
3.256238167E0,2.843066085E-2,-1.758292465E-2,5.913230717E-2,6.792710407E-2
3.266169167E0,3.802098988E-2,-3.420229211E-2,1.125834596E-1,1.236544695E-1
3.276099167E0,6.756441241E-2,-1.884321889E-2,5.484162033E-2,8.903718348E-2
3.286029167E0,1.124091030E-1,-4.065500521E-2,-5.857740641E-2,1.331162966E-1
3.295960167E0,1.867494881E-1,-1.117306341E-1,-1.648546439E-1,2.730131124E-1
3.305890167E0,1.266362557E-1,-1.896324761E-1,-2.173106003E-1,3.149938321E-1
3.315821167E0,2.905733984E-1,-2.404520891E-1,-5.440255290E-1,6.619772528E-1
3.325751167E0,1.460049383E-1,-4.773985715E-2,-1.654247475E-1,2.257473877E-1
3.335681167E0,-7.746153022E-1,1.695844932E-1,7.962323123E-1,1.123732024E0
3.345612167E0,-9.613152169E-1,-6.319589364E-2,9.593585193E-1,1.359591643E0
3.355542167E0,-3.506739680E-1,-2.846064245E-1,5.346886951E-1,6.999036000E-1
3.365473167E0,-1.786812990E-1,-2.622275222E-1,2.712611049E-1,4.174600185E-1
3.375403167E0,-2.163895725E-1,-2.001953981E-1,9.333091736E-2,3.092140110E-1
3.385334167E0,-1.982595677E-1,6.513269247E-2,1.237884790E-1,2.426369950E-1
3.395264167E0,-2.968216234E-1,7.549540213E-2,4.260018200E-1,5.246714996E-1
3.405194167E0,-4.446936142E-1,-5.175617984E-1,7.255330431E-1,9.960024209E-1
3.415125167E0,-2.521398327E-1,-1.277577151E0,9.740841472E-1,1.626228089E0
3.425055167E0,2.447743692E-1,-1.497899945E0,1.368287054E0,2.043484328E0
3.434986167E0,-8.790203344E-2,-1.245751926E0,1.127413929E0,1.682464501E0
3.444916167E0,-4.847358952E-1,-9.258150896E-1,8.382913345E-1,1.339714458E0
3.454846167E0,-1.021000598E0,-8.201347797E-1,1.357363286E0,1.886133179E0
3.464777167E0,-1.741077750E0,-8.853508955E-1,2.553688406E0,3.215046254E0
3.474707167E0,-1.503066545E0,-5.303158548E-1,3.501615034E0,3.847304483E0
3.484638167E0,-6.553815119E-1,3.756748348E-2,3.695906900E0,3.753753329E0
3.494568167E0,2.604817629E-2,6.141506016E-2,4.155846545E0,4.156381938E0
3.504498167E0,1.034806166E0,7.402633488E-2,5.378968284E0,5.478102181E0
3.514429167E0,6.375804678E-1,3.177771673E-1,7.029851271E0,7.065854518E0
3.524359167E0,-1.755947804E0,-1.854689150E0,7.681501821E0,8.094979602E0
3.534290167E0,-1.063403436E0,-6.972361447E0,7.680156376E0,1.042734161E1
3.544220167E0,7.061198486E-1,-7.858476573E0,1.107712672E1,1.359988954E1
3.554150167E0,-3.393089249E0,-3.686548139E0,1.616231451E1,1.692111410E1
3.564081167E0,-4.448766906E0,-2.360595219E0,1.719892060E1,1.792112738E1
3.574011167E0,-7.594501099E-1,-2.730113812E0,1.527579593E1,1.553641616E1
3.583942167E0,1.566992984E0,-2.775494053E0,1.240635788E1,1.280923690E1
3.593872167E0,3.243530337E0,-3.785921862E0,9.847791724E0,1.103778489E1
3.603803167E0,3.420094615E0,-4.244964543E0,8.069963347E0,9.738638486E0
3.613733167E0,2.082095114E0,-3.683795270E0,6.975866268E0,8.158932396E0
3.623663167E0,3.392257410E-1,-2.946515463E0,6.275694938E0,6.941280460E0
3.633594167E0,-8.625221962E-1,-2.385276901E0,5.952042781E0,6.469953917E0
3.643524167E0,-1.339106671E0,-2.173355679E0,5.930956551E0,6.457006055E0
3.653455167E0,-1.014323881E0,-2.054361917E0,5.764904398E0,6.203497283E0
3.663385958E0,-2.088978457E-1,-2.117244336E0,5.730146794E0,6.112359951E0
3.673315958E0,2.044575432E-1,-2.012683548E0,5.782545447E0,6.126216598E0
3.683246958E0,1.209663203E-1,-1.533648944E0,5.743832202E0,5.946286261E0
3.693176958E0,-3.256445959E-2,-9.396974029E-1,5.628746719E0,5.706739987E0
3.703107958E0,1.221957705E-1,-3.411243685E-1,5.167765101E0,5.180453047E0
3.713037958E0,5.842923065E-1,-2.225204694E-1,4.382163026E0,4.426541048E0
3.722967958E0,1.245001728E0,-2.835098523E-1,3.443183808E0,3.672318324E0
3.732898958E0,2.146066870E0,-4.969700611E-1,2.461861977E0,3.303535476E0
3.742828958E0,2.591027555E0,-1.176392254E0,1.584821144E0,3.257143010E0
3.752759958E0,2.435222647E0,-1.393450693E0,7.574524087E-1,2.906156969E0
3.762689958E0,2.066761961E0,-9.509087080E-1,-8.591313958E-3,2.275039820E0
3.772620958E0,1.761042337E0,-6.220771603E-1,-8.217700267E-1,2.040479376E0
3.782550958E0,1.437553171E0,-5.697347130E-1,-1.576803442E0,2.208498553E0
3.792480958E0,1.142441858E0,-2.620900396E-1,-2.167568105E0,2.464186697E0
3.802411958E0,1.158161951E0,5.497369431E-2,-2.628166730E0,2.872563589E0
3.812341958E0,1.223815804E0,1.127574143E-1,-2.876668133E0,3.128203783E0
3.822272958E0,1.018742111E0,1.789792512E-1,-2.923941118E0,3.101499753E0
3.832202958E0,8.618263775E-1,2.651001862E-1,-2.881765736E0,3.019535820E0
3.842132958E0,1.135775301E0,1.401883840E-1,-3.158844820E0,3.359752806E0
3.852063958E0,1.427809371E0,-2.290747596E-1,-3.470415460E0,3.759640716E0
3.861993958E0,1.416548072E0,-3.913778979E-1,-3.698321216E0,3.979618689E0
3.871924958E0,1.691824752E0,-3.333732994E-1,-3.869494361E0,4.236318609E0
3.881854958E0,2.088659783E0,-1.682944147E-1,-3.897014866E0,4.424652254E0
3.891784958E0,2.097508083E0,2.097103894E-2,-3.846908321E0,4.381630241E0
3.901715958E0,1.798041763E0,-4.812101338E-2,-3.819346885E0,4.221691657E0
3.911645958E0,1.409587839E0,-1.644122655E-1,-3.851025930E0,4.104189321E0
3.921576958E0,1.176314925E0,-8.473043058E-2,-3.853086489E0,4.029537385E0
3.931506958E0,1.040239253E0,1.109921399E-1,-3.725297345E0,3.869400117E0
3.941437958E0,1.367852899E0,1.996157928E-1,-3.459926140E0,3.725849824E0
3.951367958E0,8.042123584E0,-1.296152294E0,-1.999472934E0,8.387708538E0
3.961297958E0,1.346062372E1,-2.511704813E0,-8.124402094E-1,1.371703726E1
3.971228958E0,-1.685612670E-1,1.183363012E0,-7.060208845E0,7.160678030E0
3.981158958E0,-3.523159100E0,7.800918044E-1,-6.293700854E0,7.254782126E0
3.991089958E0,-2.847339084E0,3.177800178E-1,-2.875999212E0,4.059519117E0
4.001019958E0,-2.163268501E0,4.393453488E-2,-1.844070899E0,2.842931292E0
4.010949958E0,-1.647202018E0,-1.610945188E-1,-2.660694791E0,3.133452202E0
4.020880958E0,-2.036178830E-1,2.187127626E-1,-2.863871502E0,2.879419298E0
4.030810958E0,5.179256049E-1,-1.325205464E-1,-2.236208569E0,2.299225390E0
4.040741958E0,-1.547183129E-1,-1.210283447E0,-1.683177159E0,2.078896132E0
4.050671958E0,-6.708051512E-1,-2.095850689E0,-1.317847803E0,2.565013157E0
4.060601958E0,-8.008767557E-1,-2.594792870E0,-1.268336504E0,2.997170516E0
4.070532958E0,-3.397417578E-1,-2.490533507E0,-1.676295571E0,3.021282584E0
4.080462958E0,3.029640504E-1,-1.956214648E0,-2.355907506E0,3.077151790E0
4.090393958E0,5.890357140E-1,-1.352004898E0,-2.642598243E0,3.026252764E0
4.100323958E0,6.274696818E-1,-1.049741124E0,-1.713925912E0,2.105520520E0
4.110254958E0,-1.386920450E-1,-9.594418421E-1,-1.655143853E0,1.918141107E0
4.120184958E0,-4.623318499E-1,-9.018211864E-1,-7.428747153E-1,1.256540900E0
4.130114958E0,-5.333403637E-1,-7.444243737E-1,-6.478861123E-1,1.121773598E0
4.140045958E0,-4.314604151E-1,-6.973143804E-1,-1.124921261E0,1.392067986E0
4.149975958E0,-4.165988394E-1,-7.935697827E-1,-1.695630559E0,1.917933936E0
4.159906958E0,-4.754428788E-1,-7.660023536E-1,-2.004226720E0,2.197664734E0
4.169836958E0,-4.670323900E-1,-6.192729818E-1,-2.143937168E0,2.279930889E0
4.179766958E0,-4.609148137E-1,-4.684029774E-1,-2.257733340E0,2.351425875E0
4.189697958E0,-6.721989812E-1,-4.798431279E-1,-2.271842086E0,2.417305807E0
4.199627958E0,-8.658441456E-1,-5.656372766E-1,-2.210106599E0,2.440123520E0
4.209558958E0,-7.776457679E-1,-5.589455038E-1,-1.890082639E0,2.118859457E0
4.219488958E0,-5.846921830E-1,-5.040199759E-1,-1.508675779E0,1.694698702E0
4.229418958E0,-5.098968662E-1,-4.381206129E-1,-1.281049520E0,1.446731613E0
4.239349958E0,-5.950808579E-1,-8.174477649E-1,-1.549113953E0,1.849890838E0
4.249279958E0,-3.381751060E-1,-1.152753277E0,-2.108745700E0,2.426934475E0
4.259210958E0,1.957033843E-2,-6.014549443E-1,-2.561982681E0,2.631707869E0
4.269140958E0,1.117848761E-1,-7.559634883E-2,-2.564507509E0,2.568055574E0
4.279071958E0,-3.947842665E-2,1.929522693E-1,-2.622133573E0,2.629519652E0
4.289001958E0,-2.852767347E-1,3.668383398E-1,-2.731413941E0,2.770663332E0
4.298931958E0,-4.301521005E-1,5.663781554E-1,-2.771572033E0,2.861367956E0
4.308862958E0,-3.912958176E-1,5.926662502E-1,-2.777704593E0,2.867055721E0
4.318792958E0,-8.422387898E-2,4.357929826E-1,-2.620664168E0,2.657986055E0
4.328723958E0,2.205852969E-1,5.076935988E-1,-2.486491619E0,2.547361622E0
4.338653958E0,1.314628033E-1,3.906369095E-1,-2.391329353E0,2.426589323E0
4.348583958E0,7.742334791E-3,-7.390705168E-2,-2.364574249E0,2.365741654E0
4.358514958E0,-5.823769231E-2,-5.227635546E-1,-2.294498293E0,2.354016945E0
4.368444958E0,-1.237891002E-1,-7.577471083E-1,-2.080704793E0,2.217845093E0
4.378375958E0,-8.353737932E-2,-7.921326832E-1,-1.742419978E0,1.915849697E0
4.388305958E0,4.268913276E-2,-7.998159977E-1,-1.371617044E0,1.588351758E0
4.398236958E0,3.706089534E-2,-8.692114840E-1,-1.078714809E0,1.385831069E0
4.408166958E0,-1.601341867E-1,-1.051550472E0,-4.596233100E-1,1.158729882E0
4.418096958E0,-3.634571508E-1,-1.084878944E0,-2.510449415E-1,1.171361168E0
4.428027958E0,-5.842061332E-1,-8.837927587E-1,-9.813136446E-1,1.444078570E0
4.437957958E0,-6.175141393E-1,-7.039316744E-1,-1.645415255E0,1.893207563E0
4.447888958E0,-5.177943349E-1,-6.403560680E-1,-1.917124842E0,2.086512527E0
4.457818958E0,-5.503148673E-1,-5.294150182E-1,-2.076298331E0,2.212270660E0
4.467748958E0,-8.221150855E-1,-2.504386584E-1,-2.046466421E0,2.219598511E0
4.477679958E0,-1.013094870E0,1.995093369E-1,-2.002510563E0,2.253045438E0
4.487609958E0,-9.357883930E-1,6.841822650E-1,-1.969615297E0,2.285429873E0
4.497540958E0,-1.004779691E0,1.043588319E0,-1.922974396E0,2.407589943E0
4.507470958E0,-1.144428523E0,1.212003625E0,-1.875006178E0,2.508847862E0
4.517401958E0,-1.137143184E0,1.228913407E0,-1.815201441E0,2.469469387E0
4.527331958E0,-1.121638561E0,1.202178329E0,-1.659222286E0,2.335877649E0
4.537261958E0,-1.270880628E0,1.109806574E0,-1.009717079E0,1.966300278E0
4.547192958E0,-1.111955864E0,1.025572389E0,-2.687345231E-1,1.536379775E0
4.557122958E0,-4.122295075E-1,8.702283879E-1,-1.269111845E0,1.593071087E0
4.567053958E0,-1.077366222E0,6.501267654E-1,-1.800964640E0,2.197010793E0
4.576983958E0,-1.278271801E0,5.694808707E-1,-1.884464634E0,2.347231181E0
4.586913958E0,-8.423641395E-1,5.272352493E-1,-1.313128515E0,1.646772859E0
4.596844958E0,-1.067396938E0,5.727026866E-1,-1.235293304E0,1.730108129E0
4.606774958E0,-1.007301960E0,8.277080934E-1,-1.286052398E0,1.831307920E0
4.616705958E0,-8.777393556E-1,1.133103124E0,-1.065219435E0,1.785788764E0
4.626635958E0,-7.523855770E-1,1.281743000E0,-1.069748104E0,1.831204571E0
4.636565958E0,-5.982665307E-1,1.256175465E0,-1.144845064E0,1.801824037E0
4.646496958E0,-4.971568065E-1,1.161121739E0,-1.078938757E0,1.661167488E0
4.656426958E0,-5.458217206E-1,1.063958629E0,-9.299388385E-1,1.514831858E0
4.666357833E0,-6.030795931E-1,1.011527597E0,-8.195627028E-1,1.434773884E0
4.676287833E0,-5.929535313E-1,1.046269340E0,-8.820460492E-1,1.491401574E0
4.686218833E0,-6.411138672E-1,1.075906684E0,-1.012074677E0,1.610247600E0
4.696148833E0,-6.936908609E-1,1.067458261E0,-1.056217647E0,1.654167424E0
4.706078833E0,-7.255921000E-1,1.052408186E0,-9.993271619E-1,1.622560218E0
4.716009833E0,-7.617242382E-1,1.034831236E0,-9.406427515E-1,1.592453543E0
4.725939833E0,-7.885781609E-1,1.007221268E0,-9.217258394E-1,1.576682822E0
4.735870833E0,-7.462561601E-1,9.901969539E-1,-9.586007202E-1,1.567259903E0
4.745800833E0,-6.778653717E-1,9.553962267E-1,-1.004877924E0,1.543393357E0
4.755730833E0,-5.590322618E-1,9.031919930E-1,-9.895664048E-1,1.451728114E0
4.765661833E0,-4.354521630E-1,8.816961665E-1,-9.730392498E-1,1.383405977E0
4.775591833E0,-3.776477950E-1,8.974910308E-1,-8.892615134E-1,1.318671319E0
4.785522833E0,-4.626472706E-1,9.244420172E-1,-7.340974599E-1,1.267885886E0
4.795452833E0,-5.253976156E-1,9.620570093E-1,-6.224296743E-1,1.260561400E0
4.805383833E0,-4.706803948E-1,9.393876466E-1,-5.828984034E-1,1.201565534E0
4.815313833E0,-3.660241881E-1,8.571405651E-1,-5.622407752E-1,1.088475238E0
4.825243833E0,-2.351393455E-1,7.471356545E-1,-5.300512683E-1,9.457571279E-1
4.835174833E0,-2.125847710E-1,6.399744641E-1,-4.684321404E-1,8.210896843E-1
4.845104833E0,-2.186815714E-1,5.585773484E-1,-4.239623111E-1,7.345572307E-1
4.855035833E0,-1.530493896E-1,5.070250793E-1,-4.023738062E-1,6.651339915E-1
4.864965833E0,-6.164909497E-2,4.794152579E-1,-4.045729440E-1,6.303323468E-1
4.874895833E0,4.050674175E-2,4.181006236E-1,-3.875628090E-1,5.715364018E-1
4.884826833E0,7.744447097E-2,3.237726098E-1,-3.495284253E-1,4.826970780E-1
4.894756833E0,1.609981037E-2,2.246301448E-1,-2.582721001E-1,3.426694961E-1
4.904687833E0,-6.070993620E-2,1.338971454E-1,-1.487970203E-1,2.091762299E-1
4.914617833E0,-1.004235808E-1,8.753720373E-2,-1.584887803E-2,1.341597725E-1
4.924548833E0,-1.685188382E-1,1.043270449E-1,1.311337513E-1,2.376526706E-1
4.934478833E0,-2.730399559E-1,1.806092356E-1,2.275174999E-1,3.986661840E-1
4.944408833E0,-3.706475450E-1,2.722886069E-1,1.767350167E-1,4.927027037E-1
4.954339833E0,-4.309313517E-1,2.672880681E-1,1.640816420E-1,5.329798556E-1
4.964269833E0,-4.584376043E-1,2.535300082E-1,1.756526971E-1,5.525363084E-1
4.974200833E0,-4.742696716E-1,3.205560565E-1,1.425317287E-1,5.899179607E-1
4.984130833E0,-4.856818651E-1,3.609046219E-1,1.208870906E-1,6.170516258E-1
4.994060833E0,-4.165152973E-1,3.631812353E-1,1.644383222E-1,5.765635823E-1
5.003991833E0,-2.656667631E-1,2.996072370E-1,2.855224639E-1,4.917991489E-1
5.013921833E0,-8.799889622E-2,1.190060413E-1,4.263637626E-1,4.513228353E-1
5.023852833E0,6.956680968E-2,-1.655294126E-1,5.670068407E-1,5.947573328E-1
5.033782833E0,1.114107822E-1,-5.369550759E-1,7.357247400E-1,9.176186621E-1
5.043713833E0,7.445813349E-2,-9.028286617E-1,9.532826775E-1,1.315063295E0
5.053643833E0,-2.467292944E-2,-1.164797810E0,1.152120754E0,1.638519125E0
5.063573833E0,-1.218740275E-1,-1.304297904E0,1.338348725E0,1.872758289E0
5.073504833E0,-1.266278321E-1,-1.314948899E0,1.220639012E0,1.798634152E0
5.083434833E0,-2.385018965E-2,-1.212119034E0,9.106734324E-1,1.516287402E0
5.093365833E0,1.418368054E-1,-1.016564900E0,5.583009213E-1,1.168427060E0
5.103295833E0,3.337730297E-1,-8.230697165E-1,1.598593676E-1,9.024429129E-1
5.113225833E0,5.200557821E-1,-6.811371812E-1,-1.687483048E-1,8.734310886E-1
5.123156833E0,6.416611665E-1,-5.455113065E-1,-3.598750734E-1,9.158721017E-1
5.133086833E0,6.816559754E-1,-3.827112280E-1,-4.533048087E-1,9.036636556E-1
5.143017833E0,7.063515446E-1,-2.222604145E-1,-5.000673312E-1,8.935320543E-1
5.152947833E0,7.308719165E-1,-1.055988143E-1,-5.387542641E-1,9.141012116E-1
5.162878833E0,7.705051482E-1,-7.888844088E-2,-6.978739589E-1,1.042559174E0
5.172808833E0,7.667795216E-1,-1.162460093E-1,-8.475404602E-1,1.148820613E0
5.182738833E0,7.259968735E-1,-1.905894095E-1,-8.284919858E-1,1.117942196E0
5.192669833E0,7.769275837E-1,-2.945015945E-1,-6.689384276E-1,1.066689401E0
5.202599833E0,9.188811690E-1,-3.990550728E-1,-4.313888597E-1,1.090726319E0
5.212530833E0,1.027224739E0,-4.442153120E-1,-3.554095548E-1,1.174237566E0
5.222460833E0,1.060116497E0,-4.500888401E-1,-3.635050249E-1,1.207709756E0
5.232390833E0,1.167437389E0,-5.106896755E-1,-3.027775973E-1,1.309728322E0
5.242321833E0,1.325333700E0,-6.147522801E-1,-1.579818267E-1,1.469485638E0
5.252251833E0,1.341750636E0,-6.724096271E-1,1.963962793E-2,1.500938103E0
5.262182833E0,1.415317964E0,-7.305156018E-1,4.280805051E-2,1.593301764E0
5.272112833E0,1.488099134E0,-7.940347825E-1,-1.202246010E-2,1.686734955E0
5.282043833E0,1.437720547E0,-8.716920921E-1,-3.863898575E-2,1.681778953E0
5.291973833E0,1.355113277E0,-9.989111325E-1,-5.758045614E-2,1.684479431E0
5.301903833E0,1.363906320E0,-1.157281653E0,3.553177536E-2,1.789079032E0
5.311834833E0,1.350676703E0,-1.250591228E0,2.625201023E-1,1.859360852E0
5.321764833E0,1.281008882E0,-1.253931304E0,4.645981210E-1,1.851804224E0
5.331695833E0,1.200792831E0,-1.211437687E0,5.614958400E-1,1.795762309E0
5.341625833E0,1.107919678E0,-1.189363279E0,5.796970528E-1,1.725722948E0
5.351556833E0,1.053965299E0,-1.160721716E0,6.452601278E-1,1.695428673E0
5.361486833E0,1.031597214E0,-1.121308851E0,3.483373475E-1,1.562966813E0
5.371416833E0,1.040119604E0,-1.076215124E0,-1.531648904E-1,1.504508979E0
5.381347833E0,7.789101552E-1,-9.332828611E-1,1.834797800E-1,1.229383080E0
5.391277833E0,6.519244187E-1,-7.966971660E-1,1.641711044E-1,1.042441353E0
5.401208833E0,6.976847284E-1,-5.934872724E-1,1.546822429E-2,9.160951854E-1
5.411138833E0,6.489071093E-1,-3.803498299E-1,-2.089853346E-2,7.524514458E-1
5.421068833E0,6.110276037E-1,-2.951852801E-1,4.810328901E-2,6.802962653E-1
5.430999833E0,5.925887015E-1,-2.819794898E-1,2.825930089E-1,7.145156475E-1
5.440929833E0,5.777717109E-1,-1.728643061E-1,4.192629039E-1,7.344954737E-1
5.450860833E0,5.250605236E-1,-2.759241132E-1,1.538343966E-2,5.933458687E-1
5.460790833E0,5.256478033E-1,-3.931786211E-1,-5.133212149E-2,6.584299719E-1
5.470721833E0,3.610068020E-1,-3.990708603E-1,1.075297111E-1,5.487678028E-1
5.480651833E0,2.639788364E-1,-4.373249531E-1,2.527073050E-1,5.699113287E-1
5.490581833E0,2.031960064E-1,-4.735724276E-1,4.432522756E-1,6.797293881E-1
5.500512833E0,1.266765650E-1,-4.742588907E-1,6.324681741E-1,8.006150378E-1
5.510442833E0,1.335903127E-1,-4.805252056E-1,7.605034858E-1,9.094593981E-1
5.520373833E0,2.130115812E-1,-4.737693326E-1,7.634446353E-1,9.234062082E-1
5.530303833E0,3.221884529E-1,-4.616115095E-1,7.244700193E-1,9.174679252E-1
5.540233833E0,3.976245515E-1,-4.523647226E-1,7.091748726E-1,9.304128794E-1
5.550164833E0,3.890459552E-1,-4.233523004E-1,6.803457606E-1,8.907605062E-1
5.560094833E0,3.848387374E-1,-3.752627523E-1,5.610280627E-1,7.769655554E-1
5.570025833E0,4.183700341E-1,-3.090965371E-1,4.679725492E-1,6.996945487E-1
5.579955833E0,4.798548223E-1,-2.518791930E-1,4.269180787E-1,6.899005901E-1
5.589885833E0,5.320379329E-1,-1.992310095E-1,4.074380797E-1,6.991159747E-1
5.599816833E0,6.102547480E-1,-1.667435870E-1,3.596476167E-1,7.277092067E-1
5.609746833E0,7.028038926E-1,-1.679086447E-1,2.888840282E-1,7.781905976E-1
5.619677833E0,7.583471788E-1,-1.914131360E-1,2.437148720E-1,8.192230289E-1
5.629607833E0,7.671877304E-1,-2.030192743E-1,1.840861362E-1,8.146665238E-1
5.639538833E0,7.808491650E-1,-2.343721908E-1,1.302192467E-1,8.255984463E-1
5.649468833E0,7.793861917E-1,-2.864816996E-1,9.213867009E-2,8.354664173E-1
5.659398417E0,7.838074907E-1,-3.050673670E-1,7.971801460E-2,8.448522017E-1
5.669329417E0,7.240019497E-1,-3.189110886E-1,5.977199256E-2,7.933825034E-1
5.679259417E0,6.336102084E-1,-3.517509520E-1,3.453891814E-2,7.255229599E-1
5.689190417E0,6.022605810E-1,-3.891360024E-1,4.659353793E-2,7.185510375E-1
5.699120417E0,6.410333218E-1,-4.451638766E-1,8.825787306E-2,7.854196641E-1
5.709051417E0,6.886187667E-1,-4.979923005E-1,9.943190217E-2,8.556160590E-1
5.718981417E0,7.262243302E-1,-5.131104228E-1,5.828679979E-2,8.911124703E-1
5.728911417E0,7.818031383E-1,-5.326388074E-1,6.310022771E-2,9.481043639E-1
5.738842417E0,8.078905640E-1,-5.679758705E-1,9.383611679E-2,9.920125854E-1
5.748772417E0,8.036182959E-1,-5.793846653E-1,1.068660522E-1,9.964483474E-1
5.758703417E0,7.643204020E-1,-5.438815413E-1,7.302295268E-2,9.409171906E-1
5.768633417E0,7.444740750E-1,-4.959855361E-1,7.824159265E-3,8.945974055E-1
5.778563417E0,7.849914788E-1,-4.826230404E-1,-4.736186206E-2,9.227024259E-1
5.788494417E0,8.487992927E-1,-4.698883894E-1,-5.546902657E-2,9.717675394E-1
5.798424417E0,8.922741450E-1,-4.663813756E-1,-5.321609437E-2,1.008214605E0
5.808355417E0,9.280137158E-1,-4.331876095E-1,-1.352753341E-2,1.024228469E0
5.818285417E0,9.384280454E-1,-4.123352690E-1,5.653146565E-2,1.026578481E0
5.828216417E0,9.679200125E-1,-3.763019487E-1,1.364880466E-1,1.047426033E0
5.838146417E0,1.055691543E0,-3.370099752E-1,1.516335046E-1,1.118504840E0
5.848076417E0,1.116474958E0,-3.529319434E-1,1.533981943E-1,1.180935347E0
5.858007417E0,1.143361479E0,-4.573981521E-1,2.000829488E-1,1.247606399E0
5.867937417E0,1.185740636E0,-5.406320974E-1,3.074039143E-1,1.338940285E0
5.877868417E0,1.148581361E0,-5.974277110E-1,3.503558064E-1,1.341233837E0
5.887798417E0,1.084371771E0,-6.917614259E-1,4.230437136E-1,1.354016983E0
5.897729417E0,1.074502255E0,-7.947471195E-1,4.244727731E-1,1.402267883E0
5.907659417E0,1.047369786E0,-7.848203015E-1,3.208583575E-1,1.347544604E0
5.917589417E0,9.659033078E-1,-6.550992376E-1,2.022949505E-1,1.184503043E0
5.927520417E0,8.057245360E-1,-5.419747643E-1,5.849905372E-2,9.728056396E-1
5.937450417E0,5.793352929E-1,-5.311711563E-1,-5.460129976E-3,7.860038117E-1
5.947381417E0,3.861422645E-1,-5.473479170E-1,-1.410816193E-2,6.699959932E-1
5.957311417E0,2.906313955E-1,-6.221033996E-1,-4.781209767E-2,6.883060690E-1
5.967241417E0,2.051911129E-1,-6.988998529E-1,-8.500389755E-2,7.333417074E-1
5.977172417E0,9.850285269E-2,-7.255564320E-1,-1.533841610E-2,7.323730027E-1
5.987102417E0,1.041993198E-1,-6.949582449E-1,1.694821304E-1,7.228752679E-1
5.997033417E0,1.848966334E-1,-6.308525884E-1,1.506751460E-1,6.744366189E-1
6.006963417E0,1.623505007E-1,-5.446602443E-1,3.084464729E-2,5.691782314E-1
6.016894417E0,7.585570939E-2,-4.505759132E-1,-1.040161192E-2,4.570349393E-1
6.026824417E0,-1.358381286E-3,-4.129508346E-1,-4.901077688E-2,4.158512874E-1
6.036754417E0,-4.444044694E-2,-4.205701952E-1,-3.948449314E-2,4.247508300E-1
6.046685417E0,-8.988127939E-2,-4.715659556E-1,-8.021327376E-2,4.867106575E-1
6.056615417E0,-3.144703475E-1,-6.035668489E-1,-1.443671697E-1,6.957200732E-1
6.066546417E0,-4.617995705E-1,-6.438217127E-1,-6.250673532E-2,7.947781660E-1
6.076476417E0,-4.044318069E-1,-6.551717430E-1,6.290843904E-2,7.725105637E-1
6.086406417E0,-2.774614924E-1,-6.695374748E-1,2.184513921E-1,7.569585990E-1
6.096337417E0,-8.610163920E-2,-6.488187432E-1,3.534367043E-1,7.438392016E-1
6.106267417E0,-5.322398812E-2,-5.928009555E-1,3.996466649E-1,7.169122837E-1
6.116198417E0,-1.463838013E-1,-4.749748823E-1,4.076526725E-1,6.428141703E-1
6.126128417E0,-2.371567080E-1,-2.933317128E-1,3.672022194E-1,5.264259376E-1
6.136059417E0,-2.318662935E-1,-1.525035703E-1,2.842752528E-1,3.972804254E-1
6.145989417E0,-1.975456227E-1,-9.002285510E-2,2.310129654E-1,3.170100593E-1
6.155919417E0,-2.825348291E-1,-1.690728253E-1,2.002665514E-1,3.853806450E-1
6.165850417E0,-3.862538367E-1,-3.530110270E-1,1.918377900E-1,5.573244559E-1
6.175780417E0,-4.699842837E-1,-4.524210021E-1,2.921093524E-2,6.530109255E-1
6.185711417E0,-5.520926401E-1,-4.893645877E-1,-2.507894182E-1,7.792171169E-1
